,basy_zyzd_jbbm_for_str_3,basy_yydj,basy_ssjczbm1_for_str_3,HAOCAI-3-3-E,JCJY-3-3-E,YP-3-3-E,ZFY-3-3-E,记录条数-3-3
1858,B24,3,,134.05870535714286,1687.7176116071428,1980.8323660714286,7166.152611607143,448
1869,B24,5,,107.39731707317073,1989.101951219512,1022.0441463414634,5308.971463414635,41
1877,B24,6,,232.38889830508475,3448.710338983051,2216.6986440677965,7726.704152542373,118
1897,B25,2,93.,289.2138636363636,827.1477272727273,1786.0140909090908,4046.9525,44
1903,B25,6,,161.57833333333335,1597.375,729.6779166666666,3819.0295833333334,24
1915,B26,3,,56.330799999999996,646.092,254.0092,1699.8916,25
1917,B26,5,,49.05046511627907,643.6139534883721,346.21720930232556,1668.1111627906976,43
1920,B26,6,,71.57821428571428,928.8692857142858,375.74392857142857,2340.3575,28
1924,B27,2,,170.23000000000002,665.2902439024391,696.1768292682926,2208.7660975609756,41
1927,B27,3,,98.41849557522123,854.9147787610619,783.9320353982301,2746.8587610619466,226
1933,B27,4,,108.5456,810.44,426.584,2219.4704,25
1936,B27,5,,77.57364864864866,853.7590926640927,633.6594401544402,2507.7497104247104,518
1946,B27,6,,145.88846763540292,1271.416684280053,910.3986657859974,3519.514782034346,757
1947,B27,6,17.,253.54933333333335,1236.2833333333333,1290.1603333333333,4277.659666666667,30
1956,B27,6,41.,395.04499999999996,4680.9225,2254.739,9628.062750000001,40
1959,B27,6,88.,161.58975609756095,1439.0634146341463,567.7936585365854,3229.5568292682924,41
1960,B27,6,89.,176.82285714285715,1210.1904761904761,609.6968253968254,3112.5104761904763,63
1962,B27,6,93.,240.56655462184875,1446.8373109243698,1092.983949579832,4221.33218487395,119
1966,B27,6,99.,306.3930188679245,1514.301886792453,1132.838679245283,4375.680943396226,53
1973,B30,6,,56.8292,1257.2648,323.8264,2130.166,25
2001,B34,6,67.,217.12884615384613,1841.8138461538463,249.34230769230768,3733.0834615384615,26
2051,B37,3,,37.42133333333334,1384.0800000000002,779.2603333333334,3139.9223333333334,30
2060,B37,5,,180.2511111111111,2438.5129629629632,2052.6281481481483,6513.09,27
2070,B37,6,,464.5945528455284,4853.890731707316,6881.876422764228,17374.375609756098,123
2075,B37,6,33.,857.6846575342466,7947.512191780822,8347.313561643836,23867.105616438355,73
2092,B37,6,89.,357.19954545454544,4944.25,5052.408181818181,14177.725,22
2093,B37,6,93.,1441.9159677419357,9013.579677419353,11427.767903225806,31609.88241935484,62
2094,B37,6,96.,4357.694848484848,18841.214545454543,25576.106363636365,72402.63333333333,33
2095,B37,6,99.,507.9678260869565,5002.086956521739,7048.1756521739135,19163.181739130436,23
2128,B44,6,,397.7655688622755,5090.330718562874,10494.504730538922,20317.4328742515,167
2134,B44,6,22.,1711.018,2319.925,1977.3990000000001,12293.771833333334,60
2139,B44,6,33.,636.6315025906736,6351.959067357513,11837.381243523316,23694.54611398964,193
2150,B44,6,93.,1472.4046153846155,7910.682000000001,18606.57569230769,35524.35753846154,65
2152,B44,6,96.,5268.328846153846,19679.697692307695,44872.119999999995,98114.18115384615,26
2169,B45,6,03.,924.2452459016394,5880.995409836066,7697.520327868852,19229.568524590162,61
2171,B45,6,33.,748.0491304347827,5474.881739130435,3758.5643478260868,12676.890434782608,23
2206,B49,3,,93.322,1996.896,2270.718,6038.076,25
2210,B49,3,22.,665.2128333333333,1658.2295000000001,1396.0391666666667,8392.593,60
2225,B49,5,,406.16318181818184,2964.7944318181817,4397.555,11186.67875,88
