,basy_zyzd_jbbm_for_str_3,basy_yydj,basy_ssjczbm1_for_str_3,HAOCAI-3-3-E,JCJY-3-3-E,YP-3-3-E,ZFY-3-3-E,记录条数-3-3
2172,C34,6,33.,1171.1593076493577,7469.539726409827,2423.9199553322164,14295.013467336685,1791
2173,C34,6,34.,1148.7790228013027,7177.978501628664,3892.677231270358,16912.2896742671,307
2175,C34,6,38.,1278.3879012345678,4664.902345679013,6381.020987654321,17390.8624691358,81
2176,C34,6,39.,7865.469898989899,7338.694646464646,3639.337373737374,27337.659595959594,99
2177,C34,6,40.,1364.7917525773194,7881.194536082474,2847.627628865979,15057.352268041237,97
2199,C34,6,92.,1690.5910714285715,12553.855,4977.985,39367.042499999996,28
2200,C34,6,93.,741.1316279069767,5208.568837209302,6799.8166279069765,19702.916511627907,86
2202,C34,6,96.,2751.0219444444447,9701.374166666666,14694.596388888887,41000.04666666666,36
2204,C34,6,99.,872.7489548022598,4885.715677966102,5431.145903954802,14966.835423728815,354
2205,C34,7,,410.1329166666667,1810.1825,3888.3025000000002,10102.047916666668,24
2221,C37,6,07.,9106.272608695652,8777.494782608695,3650.16,40995.85565217391,23
2240,C38,6,34.,5497.947115384615,9133.966923076923,4253.643653846154,33486.955961538464,52
2255,C40,6,77.,6516.419600000001,5713.4048,1996.6572,43911.80360000001,25
2301,C43,6,86.,2540.751818181818,6876.03909090909,2834.99,27460.023636363636,22
2330,C44,6,21.,928.6148148148147,2853.0974074074074,733.7962962962963,9692.092962962963,27
2338,C44,6,86.,1876.3846511627908,3730.594031007752,1715.9787596899225,14698.213255813953,129
2368,C48,6,54.,7989.6918000000005,12219.840400000001,8595.9148,52534.9654,50
2390,C49,6,83.,2808.0150000000003,6509.408571428572,1851.6780952380952,19106.02,42
2405,C50,3,85.,1883.0972727272726,3683.0204545454544,2006.2063636363637,12191.159545454546,22
2413,C50,4,85.,914.2464285714285,6547.773809523809,2921.890238095238,19256.634285714284,42
2422,C50,5,85.,1887.95125,4728.36140625,1676.7034375,13549.739375,128
2433,C50,6,40.,2207.32125,8029.3358333333335,2722.3129166666663,15063.198333333334,24
2438,C50,6,85.,3930.8530056577088,7382.704045261668,2321.639773691655,20423.45905940594,1414
2439,C50,6,86.,5271.32125,6817.315625,3950.27875,19236.17828125,64
2446,C50,6,99.,2057.5945569620253,5159.269620253164,3972.2067088607596,13666.908860759495,79
2453,C51,6,71.,1624.8138095238094,6079.026666666667,2698.226666666667,20880.429047619047,21
2488,C53,5,68.,3040.3116949152545,5277.452711864407,2337.069491525424,20694.68627118644,59
2507,C53,6,67.,1434.9160526315789,5734.941842105263,1392.8807894736842,13976.066842105263,76
2508,C53,6,68.,4898.928782608697,6978.645826086957,3005.5268478260873,30066.10856521739,460
2517,C53,6,99.,874.2506818181818,4776.25,5019.0936363636365,14175.359772727272,44
2527,C54,5,68.,2077.684489795918,5666.780612244898,1691.6981632653062,18070.17551020408,49
2540,C54,6,68.,4735.936814814814,7972.958543209877,2760.747703703704,29584.844049382715,405
2552,C55,6,68.,3766.33,7668.473076923076,2491.569615384615,26259.12423076923,26
2599,C56,6,54.,4180.373690476191,7524.160714285715,4470.494523809523,27979.437380952382,84
2601,C56,6,65.,9095.98534090909,9456.703068181818,6547.751931818182,38628.72965909091,88
2603,C56,6,68.,9262.521279069768,11139.7875,6146.594302325581,44981.59418604651,172
2609,C56,6,99.,1136.7431914893616,4046.256170212766,5571.394255319149,14390.297234042553,47
2623,C57,6,68.,6525.111818181817,10197.004545454545,6463.437272727272,42694.78318181818,22
2635,C60,6,64.,1348.132,4256.578285714286,2061.544857142857,15482.527714285714,35
2651,C61,3,60.,1492.9163636363637,4164.141363636364,2473.846818181818,12622.185,22
2655,C61,4,60.,971.8865517241379,5519.1075862068965,2839.605862068966,20444.294655172416,58
2664,C61,5,60.,1985.5028368794328,4545.000567375886,2517.280780141844,13899.936666666666,141
2668,C61,6,,1126.924090909091,6205.295454545455,7406.967272727273,23598.527272727275,22
2680,C61,6,60.,3207.7946049382713,5940.238802469135,2612.8756172839508,23645.55624691358,810
2719,C64,5,55.,4283.924,5052.0656,2438.9788,21417.1504,25
2729,C64,6,55.,6144.111762711865,6511.218847457627,3191.2771186440677,33507.0893220339,295
2749,C65,6,55.,7487.6431999999995,8649.9434,5282.8859999999995,42114.8828,50
2760,C66,6,55.,10691.9975,9882.6784375,7334.0028125,48435.104375,32
2777,C67,3,57.,1864.5703333333333,2956.6026666666667,3080.940666666667,12461.774333333333,30
2782,C67,4,57.,1624.5891304347826,4423.5308695652175,2740.1945652173913,17123.59043478261,46
2788,C67,5,57.,2473.8296581196582,3849.4178632478634,2526.5981196581197,14692.358632478632,117
2802,C67,6,57.,3642.3966237942127,4735.888778135048,3184.6280546623793,20116.28572347267,622
2842,C71,4,,1098.692380952381,4183.861904761905,7908.210952380952,24689.33142857143,21
2856,C71,6,01.,20278.179055555556,14723.157777777777,11182.406777777778,75163.75438888889,180
2866,C71,6,99.,505.92541666666665,2508.0625,4195.821666666667,11927.63375,24
2884,C73,4,06.,1514.9344444444444,3951.268300653595,3831.2609803921573,27164.34117647059,153
